>32	8.006689453125
33	8.019580078125
34	8.019580078125
35	8.019580078125
36	8.045361328125
37	8.032470703125
38	8.045361328125
39	8.045361328125
40	8.032470703125
41	8.032470703125
42	8.032470703125
43	8.032470703125
44	8.058251953125
45	8.058251953125
46	8.058251953125
47	8.045361328125
48	8.045361328125
49	8.058251953125
50	8.071142578125
51	8.084033203125
52	8.058251953125
53	8.084033203125
54	8.084033203125
55	8.006689453125
56	8.084033203125
57	8.071142578125
58	8.084033203125
59	8.084033203125
60	8.084033203125
61	8.084033203125
62	8.071142578125
63	8.084033203125
64	8.135595703125
65	8.084033203125
66	8.096923828125
67	8.109814453125
68	8.109814453125
69	8.096923828125
70	8.122705078125
71	8.109814453125
72	8.109814453125
73	8.148486328125
74	8.135595703125
75	8.122705078125
76	8.122705078125
77	8.148486328125
78	8.148486328125
79	8.122705078125
80	8.135595703125
81	8.135595703125
82	8.148486328125
83	8.161376953125
84	8.135595703125
85	8.148486328125
86	8.161376953125
87	8.148486328125
88	8.148486328125
89	8.174267578125
90	8.174267578125
91	8.122705078125
92	8.174267578125
93	8.161376953125
94	8.174267578125
95	8.135595703125
96	8.174267578125
97	8.187158203125
98	8.187158203125
99	8.161376953125
100	8.187158203125
101	8.187158203125
102	8.212939453125
103	8.212939453125
104	8.212939453125
105	8.148486328125
106	8.200048828125
107	8.187158203125
108	8.238720703125
109	8.225830078125
110	8.174267578125
111	8.212939453125
112	8.212939453125
113	8.225830078125
114	8.238720703125
115	8.251611328125
116	8.251611328125
117	8.225830078125
118	8.251611328125
119	8.238720703125
120	8.212939453125
121	8.264501953125
122	8.264501953125
123	8.212939453125
124	8.225830078125
125	8.251611328125
126	8.225830078125
127	8.264501953125
128	8.251611328125
129	8.277392578125
130	8.277392578125
131	8.277392578125
132	8.277392578125
133	8.277392578125
134	8.290283203125
135	8.316064453125
136	8.290283203125
137	8.277392578125
138	8.264501953125
139	8.303173828125
140	8.251611328125
141	8.303173828125
142	8.290283203125
143	8.316064453125
144	8.316064453125
145	8.290283203125
146	8.251611328125
147	8.290283203125
148	8.303173828125
149	8.341845703125
150	8.328955078125
151	8.251611328125
152	8.316064453125
153	8.316064453125
154	8.341845703125
155	8.328955078125
156	8.328955078125
157	8.328955078125
158	8.328955078125
159	8.341845703125
160	8.354736328125
161	8.354736328125
162	8.354736328125
163	8.341845703125
164	8.354736328125
165	8.367626953125
166	8.303173828125
167	8.354736328125
168	8.367626953125
169	8.354736328125
170	8.406298828125
171	8.393408203125
172	8.380517578125
173	8.316064453125
174	8.380517578125
175	8.393408203125
176	8.393408203125
177	8.419189453125
178	8.380517578125
179	8.380517578125
180	8.393408203125
181	8.380517578125
182	8.406298828125
183	8.393408203125
184	8.419189453125
185	8.419189453125
186	8.406298828125
187	8.406298828125
188	8.432080078125
189	8.406298828125
190	8.432080078125
191	8.457861328125
192	8.419189453125
193	8.380517578125
194	8.393408203125
195	8.419189453125
196	8.457861328125
197	8.419189453125
198	8.432080078125
199	8.444970703125
200	8.457861328125
201	8.444970703125
202	8.380517578125
203	8.432080078125
204	8.444970703125
205	8.457861328125
206	8.483642578125
207	8.457861328125
208	8.457861328125
209	8.444970703125
210	8.457861328125
211	8.470751953125
212	8.457861328125
213	8.470751953125
214	8.432080078125
215	8.483642578125
216	8.483642578125
217	8.496533203125
218	8.483642578125
219	8.496533203125
220	8.509423828125
221	8.470751953125
222	8.496533203125
223	8.509423828125
224	8.496533203125
225	8.483642578125
226	8.509423828125
227	8.522314453125
228	8.509423828125
229	8.522314453125
230	8.496533203125
231	8.522314453125
232	8.509423828125
233	8.509423828125
234	8.496533203125
235	8.522314453125
236	8.522314453125
237	8.509423828125
238	8.509423828125
239	8.509423828125
240	8.522314453125
241	8.548095703125
242	8.560986328125
243	8.522314453125
244	8.548095703125
245	8.573876953125
246	8.573876953125
247	8.548095703125
248	8.560986328125
249	8.509423828125
250	8.573876953125
251	8.573876953125
252	8.560986328125
253	8.599658203125
254	8.586767578125
255	8.586767578125
256	8.573876953125
257	8.548095703125
258	8.599658203125
259	8.586767578125
260	8.573876953125
261	8.573876953125
262	8.573876953125
263	8.599658203125
264	8.522314453125
265	8.586767578125
266	8.625439453125
267	8.612548828125
268	8.612548828125
269	8.560986328125
270	8.625439453125
271	8.612548828125
272	8.612548828125
273	8.625439453125
274	8.599658203125
275	8.625439453125
276	8.612548828125
277	8.599658203125
278	8.651220703125
279	8.612548828125
280	8.664111328125
281	8.625439453125
282	8.651220703125
283	8.612548828125
284	8.625439453125
285	8.638330078125
286	8.638330078125
